Path,height,weight,BMI
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0045.jpg,1.71,54.0,18.46722
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0046.jpg,1.75,80.0,26.12245
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0047.jpg,1.8,77.0,23.765434
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0048.jpg,1.85,76.0,22.20599
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0049.jpg,1.7,48.0,16.608995
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0050.jpg,1.8,73.0,22.530867
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0051.jpg,1.68,48.0,17.006804
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0052.jpg,1.63,45.0,16.937033
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0053.jpg,1.65,45.0,16.528927
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0054.jpg,1.78,71.0,22.408789
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0055.jpg,1.68,50.0,17.71542
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0056.jpg,1.63,47.0,17.689789
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0057.jpg,1.65,45.0,16.528927
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0058.jpg,1.7,54.0,18.68512
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0059.jpg,1.66,48.0,17.419073
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0060.jpg,1.68,52.0,18.424038
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0061.jpg,1.62,45.0,17.146776
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0062.jpg,1.76,68.0,21.95248
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0063.jpg,1.65,50.0,18.365475
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0064.jpg,1.83,74.0,22.096807
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0065.jpg,1.64,46.0,17.102915
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0066.jpg,1.73,50.0,16.706203
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0067.jpg,1.68,50.0,17.71542
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0068.jpg,1.68,53.0,18.778345
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0069.jpg,1.68,48.0,17.006804
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0070.jpg,1.68,45.0,15.943878
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0071.jpg,1.8,78.0,24.074076
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0072.jpg,1.68,51.0,18.069729
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0073.jpg,1.83,72.0,21.499596
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0074.jpg,1.64,47.0,17.474718
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0075.jpg,1.65,40.0,14.692379
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0076.jpg,1.7,49.0,16.955017
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0077.jpg,1.78,72.0,22.724405
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0078.jpg,1.64,41.0,15.243902
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0079.jpg,1.68,55.0,19.486963
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0080.jpg,1.78,55.0,17.358921
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0081.jpg,1.69,49.0,17.156261
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0082.jpg,1.65,45.0,16.528927
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0083.jpg,1.78,67.0,21.14632
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0084.jpg,1.8,75.0,23.14815
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0085.jpg,1.78,81.0,25.564955
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0086.jpg,1.65,50.0,18.365475
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0087.jpg,1.78,70.0,22.093172
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0088.jpg,1.73,61.0,20.381569
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0089.jpg,1.68,49.0,17.361113
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0090.jpg,1.65,50.0,18.365475
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0091.jpg,1.65,43.0,15.794308
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0092.jpg,1.68,51.0,18.069729
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0093.jpg,1.73,63.0,21.049816
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0094.jpg,1.65,47.0,17.263546
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0095.jpg,1.72,53.0,17.915089
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0096.jpg,1.63,48.0,18.066168
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0097.jpg,1.65,52.0,19.100094
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0098.jpg,1.81,67.0,20.451149
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0099.jpg,1.75,63.0,20.571428
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0100.jpg,1.64,43.0,15.987508
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0101.jpg,1.74,45.0,14.863257
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0102.jpg,1.8,70.0,21.60494
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0103.jpg,1.84,78.0,23.038752
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0104.jpg,1.76,69.0,22.27531
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0105.jpg,1.67,54.0,19.362473
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0106.jpg,1.66,49.0,17.781971
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0107.jpg,1.71,55.0,18.809206
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0108.jpg,1.65,48.0,17.630856
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0109.jpg,1.64,46.0,17.102915
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0110.jpg,1.63,59.0,22.206331
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0111.jpg,1.83,70.0,20.902386
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0112.jpg,1.65,47.0,17.263546
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0113.jpg,1.64,42.0,15.615705
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0114.jpg,1.76,77.0,24.857954
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0115.jpg,1.64,54.0,20.077335
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0116.jpg,1.65,49.0,17.998165
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0117.jpg,1.74,80.0,26.423569
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0118.jpg,1.62,48.0,18.289896
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0119.jpg,1.74,68.0,22.460033
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0120.jpg,1.86,86.0,24.858366
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0121.jpg,1.7,100.0,34.602074
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0122.jpg,1.65,48.0,17.630856
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0123.jpg,1.67,50.0,17.928217
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0124.jpg,1.65,47.0,17.263546
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0125.jpg,1.74,52.0,17.17532
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0126.jpg,1.68,50.0,17.71542
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0127.jpg,1.83,73.0,21.798203
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0128.jpg,1.76,60.0,19.369835
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0129.jpg,1.65,47.0,17.263546
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0130.jpg,1.68,48.0,17.006804
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0131.jpg,1.78,70.0,22.093172
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0132.jpg,1.65,52.0,19.100094
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0133.jpg,1.68,50.0,17.71542
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0134.jpg,1.67,50.0,17.928217
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0135.jpg,1.63,44.5,16.748842
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0136.jpg,1.73,81.0,27.06405
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0137.jpg,1.73,63.0,21.049816
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0138.jpg,1.75,65.0,21.22449
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0139.jpg,1.8,68.0,20.987656
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0140.jpg,1.78,63.0,19.883854
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0141.jpg,1.65,50.0,18.365475
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0142.jpg,1.8,70.0,21.60494
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0143.jpg,1.67,45.0,16.135395
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0144.jpg,1.78,71.0,22.408789
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0145.jpg,1.7,62.0,21.453287
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0146.jpg,1.7,49.0,16.955017
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0147.jpg,1.73,100.0,33.412407
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0148.jpg,1.65,45.0,16.528927
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0149.jpg,1.65,50.0,18.365475
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0150.jpg,1.7,47.0,16.262976
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0151.jpg,1.64,50.0,18.590124
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0152.jpg,1.6,46.0,17.968748
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0153.jpg,1.65,50.0,18.365475
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0154.jpg,1.65,47.0,17.263546
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0155.jpg,1.8,65.0,20.06173
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0156.jpg,1.77,71.2,22.726547
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0157.jpg,1.62,47.0,17.908855
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0158.jpg,1.65,52.0,19.100094
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0159.jpg,1.71,50.0,17.099277
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0160.jpg,1.68,49.0,17.361113
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0161.jpg,1.65,44.0,16.161617
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0162.jpg,1.68,47.0,16.652494
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0163.jpg,1.78,75.0,23.671255
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0164.jpg,1.85,76.0,22.20599
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0165.jpg,1.64,44.0,16.35931
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0166.jpg,1.78,70.0,22.093172
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0167.jpg,1.7,60.0,20.761246
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0168.jpg,1.73,54.5,18.209763
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0169.jpg,1.69,55.0,19.257029
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0170.jpg,1.8,75.0,23.14815
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0171.jpg,1.65,45.0,16.528927
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0172.jpg,1.7,47.0,16.262976
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0173.jpg,1.78,67.0,21.14632
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0174.jpg,1.72,67.0,22.647377
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0175.jpg,1.68,51.0,18.069729
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0176.jpg,1.58,52.0,20.829994
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0177.jpg,1.86,82.0,23.702162
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0178.jpg,1.6,42.0,16.406248
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0179.jpg,1.85,73.0,21.329437
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0180.jpg,1.65,48.0,17.630856
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0181.jpg,1.7,65.0,22.491348
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0182.jpg,1.67,52.0,18.645344
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0183.jpg,1.77,57.0,18.194006
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0184.jpg,1.65,47.0,17.263546
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0185.jpg,1.7,50.0,17.301037
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0186.jpg,1.63,50.0,18.818924
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0187.jpg,1.68,56.0,19.84127
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0188.jpg,1.82,71.0,21.434608
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0189.jpg,1.8,79.0,24.382717
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0190.jpg,1.84,72.0,21.26654
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0191.jpg,1.62,47.0,17.908855
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0192.jpg,1.65,41.0,15.059689
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0193.jpg,1.66,47.0,17.056177
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0194.jpg,1.6,46.0,17.968748
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0195.jpg,1.88,82.0,23.200542
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0196.jpg,1.64,45.0,16.731113
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0197.jpg,1.77,66.0,21.066744
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0198.jpg,1.78,68.0,21.461939
/home/ubuntu/Desktop/FaceToBMI/data/test_data/images/0199.jpg,1.73,67.0,22.386312
https://wiki.d-addicts.com/images/7/73/Oceane_Zhu.JPG,1.74,53.0,17.505615
https://wiki.d-addicts.com/images/c/ca/EddieCheung.jpg,1.79,79.0,24.65591
https://wiki.d-addicts.com/images/e/e0/ByronPang.jpg,1.68,60.0,21.258505
https://wiki.d-addicts.com/images/e/e4/Victoriajolly.jpg,1.68,53.0,18.778345
https://wiki.d-addicts.com/images/c/c4/Elaineyiu.jpg,1.63,42.0,15.807897
https://wiki.d-addicts.com/images/thumb/6/6e/Rickychan.jpg/300px-Rickychan.jpg,1.8,68.0,20.987656
https://wiki.d-addicts.com/images/e/eb/Benjamin_Yuen.jpg,1.78,65.0,20.515087
https://wiki.d-addicts.com/images/2/27/EvaLai.jpg,1.66,55.0,19.959356
https://wiki.d-addicts.com/images/d/d9/BetsyCheung.jpg,1.64,49.0,18.218323
https://wiki.d-addicts.com/images/a/a3/Cheung_Wing_Hong.jpg,1.8,63.0,19.444447
https://wiki.d-addicts.com/images/7/71/Mikewong.jpg,1.76,68.0,21.95248
https://wiki.d-addicts.com/images/thumb/b/be/Akinahong.jpg/180px-Akinahong.jpg,1.61,48.0,18.517803
https://wiki.d-addicts.com/images/a/ac/Samchan.jpg,1.73,60.0,20.047445
https://wiki.d-addicts.com/images/thumb/8/84/YvonneHo.jpg/200px-YvonneHo.jpg,1.7,54.0,18.68512
https://wiki.d-addicts.com/images/8/8a/Stephenau.png,1.8,76.0,23.45679
https://wiki.d-addicts.com/images/3/32/KenLo.jpg,1.8,78.0,24.074076
https://wiki.d-addicts.com/images/thumb/9/97/Angela_Tong.jpg/300px-Angela_Tong.jpg,1.62,50.0,19.051975
https://wiki.d-addicts.com/images/a/a9/Joycetang.png,1.7,52.0,17.993078
https://wiki.d-addicts.com/images/b/b2/DerekTo.jpg,1.7,64.0,22.145329
https://wiki.d-addicts.com/images/b/bf/Anniechung.jpg,1.61,45.0,17.360441
https://wiki.d-addicts.com/images/0/0e/StephenHuynh.jpg,1.78,73.0,23.040022
https://wiki.d-addicts.com/images/4/4b/Eda_Chan.jpg,1.66,49.0,17.781971
https://wiki.d-addicts.com/images/c/ce/ChristineKuo.jpg,1.7,52.0,17.993078
https://wiki.d-addicts.com/images/f/f2/MelissaNg.jpg,1.72,53.0,17.915089
https://wiki.d-addicts.com/images/b/bb/RaymondWong.jpg,1.8,68.0,20.987656
https://wiki.d-addicts.com/images/thumb/f/f5/Bao-Qi-Jing.jpg/300px-Bao-Qi-Jing.jpg,1.63,59.0,22.206331
https://wiki.d-addicts.com/images/thumb/2/28/Griseldayeung.png/240px-Griseldayeung.png,1.63,50.0,18.818924
https://wiki.d-addicts.com/images/thumb/9/98/KarenChan.jpg/150px-KarenChan.jpg,1.63,47.0,17.689789
https://wiki.d-addicts.com/images/thumb/d/d5/Leanne_Li.jpg/300px-Leanne_Li.jpg,1.72,54.0,18.253109
https://wiki.d-addicts.com/images/8/8d/Fannyyip.png,1.715,52.0,17.679708
https://wiki.d-addicts.com/images/9/96/StevenMa.jpg,1.8,68.0,20.987656
https://wiki.d-addicts.com/images/4/43/MarianeChan.jpg,1.7,64.0,22.145329
https://wiki.d-addicts.com/images/thumb/0/04/SireMa.jpg/300px-SireMa.jpg,1.62,42.0,16.003658
https://wiki.d-addicts.com/images/f/fd/StephenChow.jpg,1.74,60.0,19.817677
https://wiki.d-addicts.com/images/0/06/TracyYip.jpg,1.73,57.0,19.045073
https://wiki.d-addicts.com/images/d/d9/KennyHo.JPG,1.75,68.0,22.204082
https://wiki.d-addicts.com/images/7/77/FelixWong.jpg,1.78,75.0,23.671255
https://wiki.d-addicts.com/images/thumb/1/1b/BillyLau.jpg/200px-BillyLau.jpg,1.73,87.0,29.068794
https://wiki.d-addicts.com/images/a/a2/LoChunShun.jpg,1.78,58.0,18.30577
https://wiki.d-addicts.com/images/thumb/3/3e/MichelleYim.jpg/200px-MichelleYim.jpg,1.6,45.0,17.578123
https://wiki.d-addicts.com/images/b/b0/CHERRIEYING.jpg,1.69,51.0,17.856518
https://wiki.d-addicts.com/images/b/b3/GaryChan.jpg,1.75,63.0,20.571428
https://wiki.d-addicts.com/images/b/bf/CherieKong.jpg,1.7,52.0,17.993078
https://wiki.d-addicts.com/images/7/7e/WongHei.jpg,1.78,65.0,20.515087
https://wiki.d-addicts.com/images/6/60/AmyFan.jpg,1.62,45.0,17.146776
https://wiki.d-addicts.com/images/e/eb/Burmie_Wong.jpg,1.63,49.0,18.442547
https://wiki.d-addicts.com/images/thumb/5/54/SherryChen.jpg/200px-SherryChen.jpg,1.69,49.0,17.156261
https://wiki.d-addicts.com/images/c/c1/Cakewong.jpg,1.74,52.0,17.17532
https://wiki.d-addicts.com/images/f/f4/Edwardmok.jpg,1.78,71.0,22.408789
https://wiki.d-addicts.com/images/1/10/NicYan.jpg,1.83,68.0,20.305174
https://wiki.d-addicts.com/images/thumb/2/25/SelenaLi.jpg/300px-SelenaLi.jpg,1.65,44.0,16.161617
https://wiki.d-addicts.com/images/4/48/Kayi_Cheung.JPG,1.65,50.0,18.365475
https://wiki.d-addicts.com/images/b/b4/HomanHo.jpg,1.75,70.0,22.857143
https://wiki.d-addicts.com/images/0/0c/Kathywu.jpg,1.64,57.0,21.192743
https://wiki.d-addicts.com/images/e/e5/Anna_Yau.jpg,1.68,45.0,15.943878
https://wiki.d-addicts.com/images/d/df/Jaclynchu.jpg,1.72,54.4,18.388319
https://wiki.d-addicts.com/images/6/6c/CarrieLam.jpg,1.78,57.0,17.990154
https://wiki.d-addicts.com/images/a/a2/Lisa_Lau.jpg,1.72,52.0,17.577068
https://wiki.d-addicts.com/images/a/a7/LawrenceYan.jpg,1.8,81.0,25.000002
https://wiki.d-addicts.com/images/thumb/5/55/William_Chan.jpg/300px-William_Chan.jpg,1.82,63.0,19.019442
https://wiki.d-addicts.com/images/4/4d/Gordonlam.jpg,1.81,56.0,17.093496
https://wiki.d-addicts.com/images/a/ac/Patricialiu.png,1.69,50.0,17.50639
https://wiki.d-addicts.com/images/thumb/9/90/WongOiYiu.jpg/170px-WongOiYiu.jpg,1.6,46.0,17.968748
https://wiki.d-addicts.com/images/d/d8/Zhao_Si.jpg,1.68,48.0,17.006804
https://wiki.d-addicts.com/images/f/f2/LiuJia.jpg,1.66,45.0,16.330381
https://wiki.d-addicts.com/images/a/a4/FengShaoFeng.jpg,1.8,70.0,21.60494
https://wiki.d-addicts.com/images/f/fd/SunDi.jpg,1.62,44.0,16.765738
https://wiki.d-addicts.com/images/4/4e/WangQian.jpg,1.68,49.0,17.361113
https://wiki.d-addicts.com/images/3/37/WangYan122.jpg,1.66,45.0,16.330381
https://wiki.d-addicts.com/images/1/13/HuoZhengYan.jpg,1.82,67.0,20.227026
https://wiki.d-addicts.com/images/c/c6/HeJiaYi.jpg,1.66,45.0,16.330381
https://wiki.d-addicts.com/images/8/86/Gu_You_Ming.jpeg,1.88,88.0,24.898144
https://wiki.d-addicts.com/images/e/e7/ZhangRui.jpg,1.8,63.0,19.444447
https://wiki.d-addicts.com/images/2/20/NiHongJie.jpg,1.66,45.0,16.330381
https://wiki.d-addicts.com/images/1/1f/NingLu.jpg,1.65,48.0,17.630856
https://wiki.d-addicts.com/images/4/45/HongYuZhou.jpg,1.82,78.0,23.54788
https://wiki.d-addicts.com/images/c/c3/LiChengRu.jpg,1.8,70.0,21.60494
https://wiki.d-addicts.com/images/b/b0/MaShuLiang.jpg,1.79,86.0,26.84061
https://wiki.d-addicts.com/images/9/96/KangHengTao.jpg,1.83,75.0,22.395412
https://wiki.d-addicts.com/images/8/87/DuZhiGuo.jpg,1.8,77.0,23.765434
https://wiki.d-addicts.com/images/b/b1/Li_Jun_Chen.jpeg,1.82,72.0,21.736506
https://wiki.d-addicts.com/images/thumb/4/47/Wang_Yi_Ning.JPG/300px-Wang_Yi_Ning.JPG,1.64,43.0,15.987508
